"","date","address","species","block","street","trap","addressnumberandstreet","latitude","longitude","addressaccuracy","nummosquitos","wnvpresent","year","month","month_day","day_of_year","cut","species2","c2","c3","c4","c5","c6","c7","c8","c9","c10"
"482","2007-07-27","North Streeter Drive, Chicago, IL 60611, USA","CULEX PIPIENS/RESTUANS",53," N STREETER DR","T129","5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,3,3,6,4,1,1,9
"483","2007-07-27","7500 North Oakley Avenue, Chicago, IL 60645, USA","CULEX PIPIENS/RESTUANS",75," N OAKLEY AVE","T148","7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,3,4,6,6,7,9,4
"484","2007-07-27","9100 West Higgins Avenue, Chicago, IL 60656, USA","CULEX PIPIENS",91," W HIGGINS AVE","T009","9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS",2,3,1,4,3,5,8,3,6
"485","2007-07-27","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",36," N PITTSBURGH AVE","T011","3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,1,1,5,8,3,6
"486","2007-07-27","7200 North Oketo Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",72," N OKETO AVE","T016","7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,4,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"487","2007-07-27","4900 West Balmoral Avenue, Chicago, IL 60630, USA","CULEX PIPIENS/RESTUANS",49," W BALMORAL AVE","T025","4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"488","2007-07-27","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX PIPIENS/RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,3,4,6,6,7,9,4
"489","2007-07-27","5800 North Western Avenue, Chicago, IL 60659, USA","CULEX RESTUANS",58," N WESTERN AVE","T028","5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,3,4,6,6,7,9,4
"490","2007-07-27","5000 South Central Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",50," S CENTRAL AVE","T031","5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,2,1,2,8,3
"491","2007-07-27","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX PIPIENS/RESTUANS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,4,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"492","2007-07-27","5300 West Agatite Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",53," W AGATITE AVE","T141","5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,3,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,1,4,3,5,8,3,6
"493","2007-07-27","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"494","2007-07-27","4000 North Austin Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",40," N AUSTIN AVE","T142","4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,1,4,3,5,8,3,6
"495","2007-07-27","Chicago, IL, USA","CULEX RESTUANS",43," N ASHLAND AVE OVERPASS","T145","4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,2,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",1,1,3,3,6,4,1,1,9
"496","2007-07-27","4200 North Richmond Street, Chicago, IL 60618, USA","CULEX PIPIENS/RESTUANS",42," N RICHMOND ST","T146","4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,6,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,3,4,6,6,7,9,4
"497","2007-07-27","7000 West Armitage Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",70,"  W ARMITAGE AVENUE","T151","7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"498","2007-07-27","2500 South Millard Avenue, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",25," S MILLARD AVE","T152","2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,2,1,1,6,8
"499","2007-07-27","4600 Milwaukee Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",46," N MILWAUKEE AVE","T003","4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,1,4,3,5,8,3,6
"500","2007-07-27","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"501","2007-07-27","6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,1,4,3,5,8,3,6
"502","2007-07-27","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,9,4
"503","2007-07-27","6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,1,4,3,5,8,9,4
"504","2007-07-27","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,7,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"505","2007-07-27","6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,1,4,3,5,8,3,6
"506","2007-07-27","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,4,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,2,4,1,1,8
"507","2007-07-27","3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS",2,1,3,3,2,4,1,1,8
"508","2007-07-27","1100 South California Avenue, Chicago, IL 60612, USA","CULEX RESTUANS",11," S CALIFORNIA","T047","1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,1,3,3,6,4,1,1,8
"509","2007-07-27","2500 South Throop Street, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",25," S THROOP","T051","2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,3,3,2,4,1,6,9
"510","2007-07-27","1200 West Greenleaf Avenue, Chicago, IL 60626, USA","CULEX PIPIENS/RESTUANS",12," W GREENLEAF AVE","T018","1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,2,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,3,3,4,6,6,7,9,4
"511","2007-07-27","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS/RESTUANS",10," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,10,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,1,1,8
"512","2007-07-27","1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX RESTUANS",10," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,14,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,1,3,3,6,4,1,1,8
"513","2007-07-27","4900 West Sunnyside Avenue, Chicago, IL 60630, USA","CULEX RESTUANS",49," W SUNNYSIDE AVE","T004","4900  W SUNNYSIDE AVE, Chicago, IL",41.962728,-87.748367,9,2,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,3,3,4,3,5,8,3,6
"514","2007-07-27","1700 North Pulaski Road, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS",17," N PULASKI RD","T039","1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,2,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,7,1,8
"515","2007-07-27","2200 West 51st Street, Chicago, IL 60609, USA","CULEX RESTUANS",22," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",1,1,2,5,2,1,2,6,10
"516","2007-07-27","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS/RESTUANS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,2,1,2,8,3
"517","2007-07-27","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,5,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,2,1,2,8,3
"518","2007-07-27","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",1,1,2,5,2,1,2,8,3
"519","2007-07-27","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,4,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",2,1,2,5,2,1,2,8,3
"520","2007-07-27","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,3,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",2,1,2,5,2,1,2,8,3
"521","2007-07-27","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",61," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,1,0,2007,"Jul","07 27",208,2,"CULEX RESTUANS",1,1,2,5,2,1,2,8,3
"522","2007-07-27","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,7,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,2,4,2,4,2,4,4,2
"523","2007-07-27","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,4,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,2,1,2,8,3
"524","2007-07-27","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,2,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,2,1,2,8,3
"525","2007-07-27","3700 South Pulaski Road, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",37," S PULASKI RD","T063","3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,2,1,2,8,3
"526","2007-07-27","8000 South Kedzie Avenue, Chicago, IL 60652, USA","CULEX PIPIENS/RESTUANS",80," S KEDZIE AVE","T072","8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.702716,9,2,0,2007,"Jul","07 27",208,2,"CULEX PIPIENS/RESTUANS",1,1,2,5,5,1,2,7,7
"527","2007-08-01","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,33,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"528","2007-08-01","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS/RESTUANS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,1,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,3,1,4,3,5,8,3,6
"529","2007-08-01","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,8,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",2,3,1,4,3,5,8,3,6
"530","2007-08-01","4100 North Oak Park Avenue, Chicago, IL 60634, USA","CULEX PIPIENS",41," N OAK PARK AVE","T002","4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,28,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,3,1,4,3,5,8,3,6
"531","2007-08-01","6200 North Mandell Avenue, Chicago, IL 60646, USA","CULEX PIPIENS",62," N MANDELL AVE","T007","6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,3,1,4,3,5,8,3,6
"532","2007-08-01","7900 West Foster Avenue, Chicago, IL 60656, USA","CULEX PIPIENS/RESTUANS",79," W FOSTER AVE","T015","7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,6,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,3,1,1,3,5,8,3,6
"533","2007-08-01","1500 West Webster Avenue, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS",15," W WEBSTER AVE","T045","1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,11,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,1,1,9
"534","2007-08-01","1500 West Webster Avenue, Chicago, IL 60614, USA","CULEX PIPIENS/RESTUANS",15," W WEBSTER AVE","T045","1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,12,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,1,1,9
"535","2007-08-01","1500 West Webster Avenue, Chicago, IL 60614, USA","CULEX PIPIENS",15," W WEBSTER AVE","T045","1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,1,3,3,6,4,1,1,9
"536","2007-08-01","1500 West Webster Avenue, Chicago, IL 60614, USA","CULEX PIPIENS",15," W WEBSTER AVE","T045","1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,8,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,1,3,3,6,4,1,1,9
"537","2007-08-01","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX PIPIENS/RESTUANS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,7,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,1,1,9
"538","2007-08-01","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX RESTUANS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,4,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",2,1,3,3,6,4,1,1,9
"539","2007-08-01","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX RESTUANS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,3,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",2,1,3,3,6,4,1,1,9
"540","2007-08-01","2500 West Grand Avenue, Chicago, IL 60654, USA","CULEX PIPIENS",25," W GRAND AVE","T046","2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,21,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,1,3,3,6,4,1,1,9
"541","2007-08-01","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",11," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,4,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,1,3,3,6,4,1,1,9
"542","2007-08-01","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",11," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,1,3,3,6,4,1,1,9
"543","2007-08-01","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS",11," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,1,3,3,6,4,1,1,9
"544","2007-08-01","1100 Roosevelt Road, Chicago, IL 60608, USA","CULEX PIPIENS",11," W ROOSEVELT","T048","1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,5,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,1,3,3,6,4,1,1,9
"545","2007-08-01","1100 West Chicago Avenue, Chicago, IL 60642, USA","CULEX PIPIENS/RESTUANS",11," W CHICAGO","T049","1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,3,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,1,1,9
"546","2007-08-01","1100 West Chicago Avenue, Chicago, IL 60642, USA","CULEX PIPIENS/RESTUANS",11," W CHICAGO","T049","1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,7,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,1,1,9
"547","2007-08-01","1100 West Chicago Avenue, Chicago, IL 60642, USA","CULEX RESTUANS",11," W CHICAGO","T049","1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",2,1,3,3,6,4,1,1,9
"548","2007-08-01","1100 West Chicago Avenue, Chicago, IL 60642, USA","CULEX PIPIENS",11," W CHICAGO","T049","1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,1,3,3,6,4,1,1,9
"549","2007-08-01","2100 North Stave Street, Chicago, IL 60647, USA","CULEX PIPIENS/RESTUANS",21," N STAVE ST","T050","2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,4,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,7,1,8
"550","2007-08-01","2100 North Stave Street, Chicago, IL 60647, USA","CULEX PIPIENS/RESTUANS",21," N STAVE ST","T050","2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",2,1,3,3,6,4,7,1,8
"551","2007-08-01","2100 North Stave Street, Chicago, IL 60647, USA","CULEX PIPIENS",21," N STAVE ST","T050","2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",2,1,3,3,6,4,7,1,8
"552","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,22,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"553","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,24,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"554","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,50,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"555","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,50,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"556","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,9,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"557","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,27,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"558","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",1,2,2,5,5,3,6,7,7
"559","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,26,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",1,2,2,5,5,3,6,7,7
"560","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,15,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"561","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,10,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"562","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,17,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"563","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,20,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"564","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,4,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"565","2007-08-01","2200 West 113th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 113TH ST","T086","2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,9,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"566","2007-08-01","1100 South Peoria Street, Chicago, IL 60608, USA","CULEX PIPIENS",11," S PEORIA ST","T091","1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,11,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,1,3,3,6,4,1,1,9
"567","2007-08-01","1700 West 95th Street, Chicago, IL 60643, USA","CULEX RESTUANS",17," W 95TH ST","T094","1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",1,2,2,5,5,3,6,7,7
"568","2007-08-01","1700 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS",17," W 95TH ST","T094","1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,6,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
"569","2007-08-01","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,2,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"570","2007-08-01","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,18,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS/RESTUANS",1,2,2,5,5,3,6,7,7
"571","2007-08-01","2200 West 89th Street, Chicago, IL 60643, USA","CULEX RESTUANS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,2007,"Aug","08 01",213,2,"CULEX RESTUANS",1,2,2,5,5,3,6,7,7
"572","2007-08-01","2200 West 89th Street, Chicago, IL 60643, USA","CULEX PIPIENS",22," W 89TH ST","T096","2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,2,0,2007,"Aug","08 01",213,2,"CULEX PIPIENS",1,2,2,5,5,3,6,7,7
